id,idno,title,nation,authoring_entity,year_start,year_end,created,changed
1642,LKA_2013-2014_EC-AA_v01_EN_M_v01_A_OCS,"Economic Census - Agricultural Activities, 2013-2014","Sri Lanka","Department of Census and Statistics (DCS)",2014,2014,Nov-25-20,Nov-25-20
1729,GUM_2007_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2007",Guam,"National Agricultural Statistics Service",2008,2008,Jan-22-21,Jan-22-21
1736,BEL_2010_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2010",Belgium,"Statistics Belgium",2011,2011,Jan-25-21,Jan-25-21
1586,MOZ_2009-2010_AC_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2009-2010",Mozambique,"National Institute of Statistics (INE)",2007,2010,Nov-16-20,Nov-16-20
1587,NER_2004-2008_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2004-2008",Niger,"Central Census Bureau",2004,2007,Nov-16-20,Nov-16-20
1596,BLZ_2011_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2011",Belize,"Ministry of Agriculture, Fisheries, Forestry, the Environment, Sustainable Development and Immigration (MAFFESD&I)",2011,2011,Nov-16-20,Nov-16-20
1610,ARG_2008_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2008",Argentina,"National Institute of Statistics and Censuses (INDEC)",2008,2009,Nov-24-20,Nov-24-20
1731,MNP_2007_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2007","Northern Mariana Islands","National Agricultural Statistics Service",2008,2008,Jan-22-21,Jan-22-21
1832,RWA_2000-2001_EICV-W1_v01_EN_M_v01_A_OCS,"Integrated Household Living Conditions Survey, Wave 1, 2000-2001.",Rwanda,"National Institute of Statistics, Rwanda",1999,2001,Mar-02-21,Mar-02-21
1592,TZA_2007-2008_NSCA_v01_EN_M_v01_A_OCS,"National Sample Census of Agriculture, 2007-2008",Tanzania,"the National Bureau of Statistics (NBS), Ministry of Agriculture, Food Security and Cooperatives (MAFC)",2009,2009,Nov-16-20,Nov-16-20
1614,COL_2014_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2014",Colombia,"National Administrative Department of Statistics (DANE)",2013,2014,Nov-24-20,Nov-24-20
1615,PRY_2008_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2008",Paraguay,"Ministry of Agriculture and Livestock (MGA)",2008,2009,Nov-24-20,Nov-24-20
1619,JPN_2015_CAF_v01_EN_M_v01_A_OCS,"Census of Agriculture and Forestry, 2015",Japan,"Ministry of Agriculture, Forestry and Fisheries (MAFF)",2014,2015,Nov-25-20,Nov-25-20
1641,SAU_2015_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2015","Saudi Arabia","General Authority for Statistics (GAStat)",2015,2015,Nov-25-20,Nov-25-20
1683,BGR_2010_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2010",Bulgaria,"The Ministry of Agriculture and Food",2010,2010,Jan-20-21,Jan-20-21
1715,SWE_2010_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2010",Sweden,"Swedish Board of Agriculture (SBA)",2010,2010,Jan-21-21,Jan-21-21
1593,TGO_2012-2014_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2012-2014",Togo,"The Ministry of Agriculture, Livestock and Fishery (MAEP)",2012,2013,Nov-16-20,Nov-16-20
1603,NIC_2007_NAC_v01_EN_M_v01_A_OCS,"National Agricultural Census, 2011",Nicaragua,"National Institute of Development Information (INIDE)",2011,2011,Nov-16-20,Nov-16-20
1622,BTN_2009_RNR_v01_EN_M_v01_A_OCS,"Renewable Natural Resources, 2009",Bhutan,"Policy & Planning Division  (PPD)",2009,2009,Nov-25-20,Nov-25-20
1585,MRT_2014_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2014",Mauritius,"Statistics Mauritius (SM)",2014,2014,Nov-13-20,Nov-13-20
1616,PER_2012_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2012",Peru,"National Statistical Institute (INE)",2012,2012,Nov-24-20,Nov-24-20
1617,SUR_2008_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2008",Suriname,"Ministry of Agriculture, Animal Husbandry and Fisheries (MAAHF)",2008,2009,Nov-24-20,Nov-24-20
1636,NPL_2011-2012_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2011-2012",Nepal,"Central Bureau of Statistics (CBS)",2010,2012,Nov-25-20,Nov-25-20
1699,LTU_2010_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2010",Lithuania,"Statistics Lithuania",2010,2010,Jan-20-21,Jan-20-21
1718,AUS_2011_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2011",Australia,"Australian Bureau of Statistics (ABS)",2011,2011,Jan-21-21,Jan-21-21
1741,GUF_2010_AC_v01_EN_M_v01_A_OCS,"Agricultural census, 2010","French Guyana","Ministry of agriculture",2010,2011,Jan-25-21,Jan-25-21
1621,BGD_2008_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2008",Bangladesh,"Bangladesh Bureau of Statistics (BBS)",2008,2008,Nov-25-20,Nov-25-20
1692,HUN_2010_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2010",Hungary,"Hungarian Central Statistical Office (HCSO)",2010,2010,Jan-20-21,Jan-20-21
1591,SYC_2011_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2011",Seychelles,"National Bureau of Statistics (NBS)",2010,2010,Nov-16-20,Nov-16-20
1685,CZE_2010_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2010",Czechia,"Agricultural, Forestry and Environmental Statistics Department (AFESD)",2010,2010,Jan-20-21,Jan-20-21
1722,WSM_2009_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2009",Samoa,"Samoa Bureau of Statistics (SBS), Ministry of Agriculture and Fisheries (MAF)",2009,2009,Jan-21-21,Jan-21-21
1747,GLP_2010_AC_v01_EN_M_v01_A_OCS,"Agricultural census, 2010",Guadeloupe,"Ministry of agriculture",2010,2011,Jan-25-21,Jan-25-21
1749,REU_2010_AC_v01_EN_M_v01_A_OCS,"Agricultural census, 2010",Réunion,"Ministry of agriculture",2010,2011,Jan-25-21,Jan-25-21
1693,ISL_2010_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2010",Iceland,"Statistics Iceland (SI)",2011,2011,Jan-20-21,Jan-20-21
1700,LUX_2010_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2010",Luxembourg,STATEC,2010,2010,Jan-20-21,Jan-20-21
1706,POL_2010_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2010",Poland,"Central Statistical Office (CSO)",2010,2010,Jan-20-21,Jan-20-21
1714,ESP_2009_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2009",Spain,"National Statistics Institute (INE)",2009,2010,Jan-21-21,Jan-21-21
1687,EST_2010_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2010",Estonia,"Government of the Republic of Estonia",2010,2010,Jan-20-21,Jan-20-21
1690,DEU_2010_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2010",Germany,"Federal Statistical Office (FSO",2010,2011,Jan-20-21,Jan-20-21
1691,GRC_2009-2010_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2009-2010",Greece,ELSTAT,2010,2010,Jan-20-21,Jan-20-21
1704,NLD_2010_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2010",Netherlands,"Statistics Netherlands and the NSIR",2010,2010,Jan-20-21,Jan-20-21
1723,TON_2015_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2015",Tonga,"Ministry of Agriculture, Food, Forestry and Fisheries (MAFFF), Tonga Statistics Department (TSD)",2015,2015,Jan-21-21,Jan-21-21
1762,UGA_2018_NPS_v01_EN_M_v01_A_OCS,"National Panel Survey, 2018-2019",Uganda,"Uganda Bureau of Statisitcs",2018,2019,Feb-02-21,Feb-02-21
1682,AUT_2010_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2010",Austria,"Minister for Agriculture and Forestry, Environment and Water Management (MoA)",2010,2011,Jan-20-21,Jan-20-21
1686,DNK_2010_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2010",Denmark,"Statistics Denmark's Division of Agriculture (SDDA)",2010,2011,Jan-20-21,Jan-20-21
1694,IRL_2010_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2010",Ireland,"Central Statistics Office (CSO)",2010,2010,Jan-20-21,Jan-20-21
1707,PRT_2009_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2009",Portugal,"Statistics Portugal (INE)",2009,2010,Jan-20-21,Jan-20-21
1717,GBR_2010_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2010","United Kingdom","The Department for Environment, Food and Rural Affairs (DEFRA)",2010,2010,Jan-21-21,Jan-21-21
1719,COK_2011_CAF_v01_EN_M_v01_A_OCS,"Census of Agriculture and Fisheries, 2011","Cook Islands","Ministry of Agriculture (MoA), Statistics Office (CISO)",2011,2012,Jan-21-21,Jan-21-21
1720,NZL_2012_APC_v01_EN_M_v01_A_OCS,"Agricultural Production Census, 2012","New Zealand","New Zealand Statistics Office",2012,2012,Jan-21-21,Jan-21-21
1846,UGA_2016_RIMA_v01_EN_M_v01_A_OCS,"Resilience Index Measurement and Analysis, 2016",Uganda,"Food and Agricultural Organization of the United Nations, Office of the Prime Minister of Uganda",2016,2016,Mar-15-21,Mar-15-21
1684,HRV_2010_FSS_v01_EN_M_v01_A_OCS,"Farm Structure Survey, 2010",Croatia,"Croatian Bureau of Statistics (CBS)",2010,2010,Jan-20-21,Jan-20-21
1688,FIN_2010_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2010",Finland,"Ministry of Agriculture and Forestry (Tike)",2010,2011,Jan-20-21,Jan-20-21
1689,FRA_2010_AC_v01_EN_M_v01_A_OCS,"Agricultural census, 2010",France,"Ministry of agriculture",2010,2011,Jan-20-21,Jan-20-21
1702,MLT_2010_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2010",Malta,"Agricultural and Fisheries Statistics Section (AFSS)",2010,2011,Jan-20-21,Jan-20-21
1703,MNE_2010_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2010",Montenegro,"Statistical Office of Montenegro (MONSTAT)",2010,2010,Jan-20-21,Jan-20-21
1709,ROU_2010_GAC_v01_EN_M_v01_A_OCS,"General Agricultural Census, 2010",Romania,"National Institute of Statistics (NIS)",2010,2011,Jan-20-21,Jan-20-21
1716,CHE_2010_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2010",Switzerland,"Federal Office for Agriculture (FOAG), Federal Statistical Office (FSO)",2010,2010,Jan-21-21,Jan-21-21
1696,LVA_2010_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2010",Latvia,"Central Statistical Bureau (CSB)",2010,2010,Jan-20-21,Jan-20-21
1701,MKD_2007_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2007",Macedonia,"State Statistical Office",2007,2007,Jan-20-21,Jan-20-21
1705,NOR_2010_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2010",Norway,"Statistics Norway (SN)",2010,2010,Jan-20-21,Jan-20-21
1712,SRB_2012_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2012",Serbia,"Statistical Office of the Republic of Serbia (SORS)",2012,2012,Jan-21-21,Jan-21-21
1721,NIU_2009_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2009",Niue,"Statistics Niue (SN)",2009,2009,Jan-21-21,Jan-21-21
1835,RWA_2010-2011_EICV-W3_v01_EN_M_v01_A_OCS,"Integrated Household Living Conditions Survey, Wave 3, 2010-2011.",Rwanda,"National Institute of Statistics of Rwanda (NISR)",2010,2011,Mar-07-21,Mar-07-21
1833,RWA_2005-2006_EICV-W2_v01_EN_M_v01_A_OCS,"Integrated Household Living Conditions Survey, Wave 2, 2005-2006.",Rwanda,"National Institute of Statistics, Rwanda",2005,2006,Mar-02-21,Mar-02-21
1777,BGD_2003_PT_v01_EN_M_v01_A_OCS,"Pesticide Traders, 2003",Bangladesh,"Susmita Dasgupta",2003,2003,Feb-05-21,Feb-05-21
1918,UGA_2016_GIAS_v01_EN_M_v01_A_OCS,"Gender Indicators in Agricultural Statistics: Uganda pilot study, 2016",Uganda,"Global Strategy for improving Agricultural and Rural Statistics (GSARS)",2016,2016,May-24-21,May-24-21
